Hours;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
01:00-02:00;28.71;32.29;21.47;29.57;28.45;24.73;16.11;61.40;136.36;82.09
02:00-03:00;28.06;29.04;20.99;28.22;24.12;18.38;13.49;56.86;108.45;76.40
03:00-04:00;29.15;27.31;20.99;28.18;23.40;25.01;12.69;54.89;102.39;75.08
04:00-05:00;32.16;25.07;20.90;30.26;30.10;27.53;14.01;54.55;112.99;86.55
05:00-06:00;39.83;25.94;21.05;38.83;36.37;32.08;14.55;57.95;130.04;114.60
06:00-07:00;45.42;30.07;21.48;42.69;40.28;43.18;16.16;57.51;137.02;133.80
07:00-08:00;46.73;38.97;23.62;46.96;43.63;43.85;19.02;55.75;154.00;135.00
08:00-09:00;42.56;44.27;27.29;43.01;42.09;41.97;20.01;54.68;188.30;126.92
09:00-10:00;44.05;46.37;26.91;37.09;35.90;38.85;18.18;50.00;170.08;110.81
10:00-11:00;43.80;46.01;25.76;37.12;34.78;34.43;17.40;47.96;150.36;108.01
11:00-12:00;44.35;45.65;23.40;32.55;32.38;29.99;16.95;43.90;153.22;98.07
12:00-13:00;41.47;46.02;21.36;32.57;31.65;32.52;16.63;32.84;135.23;94.90
13:00-14:00;39.97;45.90;20.42;29.85;31.64;31.60;14.95;20.24;116.95;87.00
14:00-15:00;35.93;46.08;18.29;29.60;30.87;30.59;14.97;19.51;108.24;84.91
15:00-16:00;35.99;42.80;16.27;29.66;30.41;31.61;14.79;28.18;102.00;88.21
16:00-17:00;38.33;38.60;19.13;33.50;30.77;31.53;16.73;46.71;112.99;99.45
17:00-18:00;39.97;34.98;21.07;38.35;41.53;34.40;18.85;55.20;165.01;117.58
18:00-19:00;39.95;34.15;22.46;43.30;46.39;39.45;21.33;67.65;198.65;134.57
19:00-20:00;39.45;40.95;25.00;43.59;47.05;42.08;22.40;73.43;224.95;135.97
20:00-21:00;39.27;45.99;27.19;44.51;47.09;41.29;23.94;68.56;217.30;135.71
21:00-22:00;36.94;46.47;25.05;44.38;44.90;38.34;22.31;67.15;205.73;128.37
22:00-23:00;32.60;44.42;22.10;38.55;40.18;33.46;21.90;64.50;186.99;119.15
23:00-24:00;29.50;44.01;18.21;34.01;28.68;29.10;23.87;50.82;184.96;107.60
00:00-01:00;28.02;41.88;15.96;31.07;24.09;26.10;21.63;48.55;183.78;98.22
01:00-02:00;26.85;32.86;14.31;31.20;18.80;12.69;20.65;48.71;185.63;95.49
02:00-03:00;25.11;29.31;12.59;29.98;22.87;5.48;18.69;48.30;186.10;91.92
03:00-04:00;26.26;31.87;12.79;29.97;18.14;0.51;17.01;48.03;188.12;91.75
04:00-05:00;27.99;25.40;13.62;30.50;18.83;5.53;16.57;47.32;200.06;97.35
05:00-06:00;33.26;25.31;12.76;37.03;31.38;19.46;19.18;44.76;237.23;121.60
06:00-07:00;40.56;29.10;12.20;41.17;34.77;24.04;20.52;43.80;261.87;134.10
07:00-08:00;40.48;39.97;13.75;43.00;38.35;39.12;21.09;43.48;272.47;134.93
08:00-09:00;38.95;46.78;13.98;41.94;41.46;38.06;21.84;37.21;249.06;122.40
09:00-10:00;36.02;47.44;14.00;39.81;34.31;33.09;20.00;17.80;232.59;110.00
10:00-11:00;34.98;42.00;14.91;38.87;30.15;37.65;18.45;15.50;227.97;99.00
11:00-12:00;34.83;40.46;15.28;35.39;31.15;35.65;16.15;15.32;211.00;102.38
12:00-13:00;30.73;40.82;11.88;33.91;25.35;32.00;14.55;1.61;200.00;96.91
13:00-14:00;30.21;40.81;9.44;31.72;22.07;30.50;12.02;6.94;194.90;91.33
14:00-15:00;30.60;39.05;9.50;31.59;21.28;27.35;10.00;3.29;191.99;90.52
15:00-16:00;29.12;36.08;6.61;32.55;23.09;26.98;11.81;0.11;189.50;89.23
16:00-17:00;31.69;32.20;7.53;36.55;23.19;25.69;15.62;18.19;205.93;95.00
17:00-18:00;36.91;27.51;13.36;39.93;30.05;32.32;19.97;54.70;243.59;120.04
18:00-19:00;39.94;31.95;21.96;43.60;34.48;38.08;20.44;65.93;273.88;140.27
19:00-20:00;40.76;37.73;23.93;45.24;27.85;40.84;22.50;67.88;275.71;144.16
20:00-21:00;39.49;41.04;24.37;43.99;34.07;46.36;23.08;66.00;264.93;141.54
21:00-22:00;36.13;41.52;27.87;43.26;36.93;42.21;23.00;64.98;254.00;137.53
22:00-23:00;34.40;40.63;24.04;39.97;32.27;39.04;20.52;59.98;232.61;120.00
23:00-24:00;40.16;37.68;22.56;37.49;25.03;37.00;16.25;52.50;237.76;106.79
00:00-01:00;33.49;29.98;21.46;35.63;23.08;35.00;15.00;51.14;231.13;99.91
01:00-02:00;31.75;31.82;20.82;32.94;21.59;32.12;15.59;52.51;222.62;94.58
02:00-03:00;28.02;25.01;20.23;30.54;11.08;27.98;14.42;51.10;211.79;93.98
03:00-04:00;26.50;24.00;20.26;30.44;12.63;25.77;14.48;51.17;214.47;93.33
04:00-05:00;28.08;22.64;21.10;34.62;22.06;29.99;14.03;57.06;232.95;101.90
05:00-06:00;29.16;21.98;29.02;42.80;35.70;41.50;14.00;74.96;251.07;125.16
06:00-07:00;30.35;21.68;32.97;52.00;44.50;50.79;15.09;81.96;282.27;139.91
07:00-08:00;32.79;21.74;34.48;55.00;45.21;56.38;14.17;83.85;284.52;145.13
08:00-09:00;35.00;22.71;32.00;55.00;40.07;52.94;16.60;74.23;265.40;128.85
09:00-10:00;34.81;24.96;30.69;54.43;36.04;49.93;16.03;55.52;251.32;126.54
10:00-11:00;35.95;28.47;30.85;52.50;35.12;46.94;16.30;53.87;245.24;116.77
11:00-12:00;34.94;29.60;29.69;47.36;30.86;43.96;15.08;52.51;242.21;110.01
12:00-13:00;29.70;28.87;28.05;47.18;28.57;42.16;12.25;48.89;219.08;103.27
13:00-14:00;31.75;29.69;24.64;45.18;26.10;40.35;7.76;46.05;210.91;104.60
14:00-15:00;27.90;27.78;23.99;43.02;24.92;38.53;7.99;46.31;210.63;92.85
15:00-16:00;28.42;26.02;24.00;41.91;25.65;32.41;10.07;41.09;207.26;98.20
16:00-17:00;33.91;23.65;25.95;44.10;29.71;30.49;13.30;41.74;232.75;113.60
17:00-18:00;36.98;23.90;28.41;44.86;35.98;40.07;16.21;69.56;254.11;129.87
18:00-19:00;38.91;26.50;31.19;45.96;41.57;42.51;19.53;79.41;281.00;148.11
19:00-20:00;37.28;31.24;31.46;44.92;42.00;40.82;20.51;81.02;286.76;154.97
20:00-21:00;37.71;32.98;31.06;45.45;40.98;42.54;22.70;75.05;270.01;146.12
21:00-22:00;40.94;33.23;30.32;44.83;41.73;41.97;22.65;70.69;255.00;133.54
22:00-23:00;45.00;30.29;30.11;43.19;35.66;37.05;21.23;63.49;245.51;120.48
23:00-24:00;30.03;31.17;21.81;37.90;35.19;32.02;16.23;53.62;206.72;107.11
00:00-01:00;24.39;29.80;21.69;33.33;33.21;30.10;15.76;52.02;198.01;100.21
01:00-02:00;22.54;22.39;20.96;33.29;32.61;29.05;14.55;51.53;196.36;97.70
02:00-03:00;18.93;20.87;20.62;31.04;31.01;28.04;12.42;50.32;194.53;96.24
03:00-04:00;19.62;21.28;21.07;31.52;29.65;13.82;11.92;51.20;197.51;97.25
04:00-05:00;18.83;18.87;22.73;33.63;35.55;13.38;11.80;55.06;209.94;106.80
05:00-06:00;12.28;17.79;29.91;41.31;44.48;16.47;12.00;75.59;242.97;123.39
06:00-07:00;15.46;18.26;34.69;51.53;49.12;15.45;11.99;82.94;254.96;142.58
07:00-08:00;22.51;18.75;38.01;55.34;54.08;21.34;12.12;85.32;265.98;135.41
08:00-09:00;26.40;19.17;40.40;55.00;45.63;27.47;12.42;81.39;252.74;113.18
09:00-10:00;27.10;20.14;38.02;52.22;44.99;31.22;13.00;76.31;235.38;96.99
