;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
1275;-1220.0;-1080.5;-803.0;-586.0;-327.0;-1299.5;-1288.5;-973.5;-1206.0;-325.0
1276;-1221.0;-1221.0;-1260.0;-1139.5;-636.5;-1297.5;-1288.0;-973.0;-1171.0;-324.5
1277;-1219.0;-385.5;-1273.5;-931.5;55.0;-1261.0;-1288.5;-740.5;-519.0;-325.0
1278;-1220.0;59.0;-671.5;-23.0;482.0;51.5;-1286.0;0.0;296.0;190.0
1279;-1219.0;562.0;68.5;321.5;810.0;434.0;-1285.5;154.0;269.0;490.0
1280;-1219.0;370.0;84.0;338.5;1093.5;296.0;-1101.0;211.5;197.0;873.5
1281;-1220.0;674.0;356.5;283.0;1391.5;92.5;-680.0;239.0;57.0;464.5
1282;-1220.0;790.0;681.0;339.5;480.5;237.0;-763.0;114.0;0.0;492.0
1283;-1222.0;422.0;823.5;391.5;363.5;65.0;-969.0;-368.5;-198.0;955.0
1284;-1218.5;283.0;631.0;607.0;297.0;-617.5;-969.0;-810.5;-634.5;1027.0
1285;-1217.5;195.5;442.5;352.5;273.5;-796.0;-1195.5;-812.5;-563.0;462.0
1286;-1217.0;363.0;138.5;269.0;449.5;-887.0;-1283.5;-822.0;-578.5;427.5
1287;-1117.0;240.0;282.5;-117.5;499.0;-489.0;-1282.5;-825.0;-707.0;394.0
1288;-900.0;290.5;315.5;-183.5;395.0;247.5;-1281.5;-760.0;-680.5;630.0
1289;-649.5;32.5;340.0;24.5;274.5;368.0;-942.5;-279.0;92.5;453.0
1290;-391.5;447.0;215.0;660.5;335.5;559.0;-770.5;467.5;559.0;430.0
1291;0.0;740.0;756.5;1072.0;576.0;611.0;0.5;1236.5;662.0;416.5
1292;0.0;556.5;252.5;396.0;909.5;343.0;175.5;504.0;380.0;402.0
1293;0.0;265.0;0.0;-456.5;352.0;425.5;100.5;0.0;456.5;400.5
1294;-0.5;358.5;660.5;584.0;822.5;595.0;218.0;-197.5;933.0;345.5
1295;-754.0;151.5;626.5;563.5;485.5;750.0;296.0;-746.0;138.5;350.0
1296;-895.0;-260.0;184.5;158.5;406.5;120.5;-216.5;-1033.5;-249.5;316.0
1297;-895.0;-533.0;-369.0;-117.0;503.0;-491.0;-635.5;-1135.0;-695.0;33.0
1298;-1059.5;-729.0;-809.5;-377.0;-74.5;-852.0;-645.0;-1134.0;-800.5;-163.0
1299;-1212.5;-1130.0;-1259.0;-780.5;-684.0;-1300.0;-796.0;-1133.5;-1169.0;-991.5
1300;-1211.5;-1220.5;-1277.0;-1109.5;-981.0;-1299.5;-678.5;-1132.5;-1165.5;-1292.5
1301;-1210.0;-1144.5;-998.0;-962.5;-887.0;-1296.5;43.5;-1132.5;-1183.0;-1292.0
1302;-551.5;-41.5;6.0;109.0;-385.0;-1184.5;699.0;-1132.5;-566.5;-390.0
1303;301.5;431.0;245.0;414.5;313.5;-652.0;1133.0;-495.5;0.0;323.0
1304;352.0;536.0;301.0;480.0;399.0;40.0;1084.5;366.5;0.0;101.5
1305;826.0;507.0;448.0;749.0;676.5;291.0;737.0;61.0;0.0;125.0
1306;615.5;551.0;261.0;460.0;416.0;-91.5;241.5;-649.5;0.0;201.0
1307;245.0;464.0;138.0;210.5;215.5;-945.5;266.0;-813.0;0.0;190.5
1308;263.0;513.5;278.5;197.0;430.0;-1136.0;275.5;-1109.0;0.0;241.0
1309;177.0;470.5;419.0;321.0;348.5;-1212.0;298.0;-637.0;367.0;228.5
1310;122.0;416.0;338.0;362.5;94.0;-1295.0;283.5;-486.0;83.5;99.5
1311;-345.5;315.0;208.5;168.0;-631.0;-1294.5;290.5;-175.0;-513.5;103.0
1312;-73.0;355.0;313.5;184.0;-1304.5;-1293.5;344.5;528.5;-642.0;97.5
1313;116.5;419.5;380.5;140.0;-906.5;-817.0;255.5;508.5;-158.0;288.0
1314;22.0;490.0;309.5;433.5;34.5;-160.0;255.5;506.0;336.0;478.5
1315;600.5;797.0;1238.0;1224.5;918.0;393.5;258.5;1078.0;514.0;737.5
1316;845.5;326.5;959.5;930.5;1147.0;550.5;163.0;625.5;639.5;1129.0
1317;608.0;161.0;307.5;524.5;302.0;380.0;-197.5;274.0;354.5;389.0
1318;429.0;476.5;467.0;506.5;461.5;371.5;-486.0;218.0;387.0;693.5
1319;0.0;676.5;173.0;734.0;897.0;81.5;-642.5;100.5;0.0;486.5
1320;-563.0;338.0;60.5;671.0;360.0;-73.0;-1285.0;-598.0;-187.5;257.0
1321;-1179.0;136.5;-475.0;265.5;-594.0;-325.0;-1282.0;-1090.0;-271.0;-72.5
1322;-1212.0;-215.0;-670.5;164.5;-1240.5;-542.0;-1282.0;-971.0;-651.0;-270.5
1323;-1210.0;-750.5;-964.0;-554.5;-1305.5;-650.0;-1281.5;-970.5;-1100.5;-702.0
1324;-1211.0;-903.0;-963.0;-1013.0;-1304.0;-650.0;-1280.5;-1029.5;-1132.0;-1156.5
1325;-1209.5;-524.0;-963.5;-210.5;-1304.5;-133.0;-1278.0;-1129.0;-1002.5;-1291.0
1326;-578.0;0.0;-383.5;-541.5;-1303.0;314.0;-393.5;-142.0;-114.5;-1061.5
1327;0.0;0.0;815.0;-437.5;-1303.5;739.5;143.0;106.5;109.5;-17.5
1328;23.0;448.5;914.5;33.0;-1085.5;404.5;310.0;203.0;126.5;0.0
1329;136.0;355.5;914.0;303.0;-899.5;86.5;292.5;221.5;32.5;0.0
1330;517.0;349.0;586.0;218.5;-959.0;72.5;223.0;225.0;0.0;0.0
1331;643.5;310.0;163.0;0.0;-1139.5;81.5;255.5;229.0;0.0;-562.0
1332;445.0;343.0;88.5;-86.5;-1139.0;152.5;269.5;192.5;0.0;-659.5
1333;597.0;389.5;122.0;-846.5;-1264.0;250.0;295.5;232.5;0.0;-825.5
1334;669.0;385.0;88.0;-1080.0;-1298.5;288.5;441.5;211.0;0.0;-826.5
1335;492.5;402.0;0.0;-1144.5;-1298.5;365.5;230.0;299.5;65.5;-862.0
1336;815.5;474.0;5.0;-1143.0;-1298.5;329.0;328.5;564.5;98.0;-851.5
1337;526.5;503.5;232.0;-926.5;-1218.0;219.0;494.5;201.0;84.0;-642.5
1338;334.0;285.5;234.5;261.0;-147.0;336.0;817.5;296.5;290.0;331.5
1339;886.0;1275.0;250.0;805.0;1191.0;323.5;1283.5;686.0;485.5;621.0
1340;830.0;728.0;730.0;967.5;775.5;129.5;759.0;518.5;1020.0;402.0
1341;474.0;99.0;373.0;446.0;193.0;0.0;25.5;183.0;298.5;146.5
1342;612.0;143.0;139.0;724.5;311.0;394.5;-324.0;210.5;250.5;197.0
1343;770.5;245.0;4.0;562.5;542.5;203.0;-30.0;384.5;0.0;222.0
1344;-88.5;213.0;146.5;4.0;797.0;-419.5;0.0;295.5;431.0;-146.0
1345;-666.5;843.0;45.0;-609.5;382.0;-652.0;0.0;165.5;427.0;-635.0
1346;-735.5;193.0;-611.5;-788.0;-217.0;-883.0;0.0;-218.5;338.5;-1176.0
1347;-994.0;-208.0;-1246.5;-1095.5;-751.5;-1135.0;-229.5;-630.0;364.0;-1161.5
1348;-1055.5;-903.0;-1212.0;-1132.0;-967.0;-1075.0;-584.5;-729.5;101.0;-1288.5
1349;-338.0;-892.0;-724.0;-983.5;-813.0;-343.0;59.5;-54.0;107.5;-1291.0
1350;405.5;-203.5;13.0;-980.5;22.0;386.5;636.5;340.0;288.0;-1290.0
1351;800.5;329.0;550.0;-1114.0;1034.0;756.5;1060.5;375.5;396.5;-1289.5
1352;1134.5;198.0;607.5;-1144.0;1052.0;579.0;1029.0;398.5;346.5;-1290.5
1353;1187.5;434.0;625.0;-991.0;356.0;335.5;780.5;201.5;300.0;-1292.0
1354;1017.5;283.0;498.0;-1126.0;170.0;384.5;477.5;66.5;332.5;-1261.5
1355;851.5;622.5;285.5;-1144.5;105.0;160.5;246.5;116.5;-127.5;-1004.5
1356;808.0;1028.5;113.0;-1010.5;128.5;218.0;286.0;585.5;-877.5;-669.0
1357;517.0;914.5;0.0;-1043.0;160.0;349.5;349.0;678.5;-1227.5;-685.5
1358;363.5;1153.5;307.5;-1141.0;286.5;279.0;320.0;-105.5;-1197.5;-727.5
1359;397.5;923.0;126.5;-876.0;304.5;191.0;233.5;-325.5;-1183.0;-956.0
1360;463.0;439.0;324.0;-491.0;354.0;216.5;365.5;-325.0;-570.0;-1184.0
1361;459.5;204.5;339.5;-406.0;287.0;169.5;359.5;-10.5;263.0;-1035.0
1362;522.0;261.5;372.0;92.5;617.0;183.0;343.5;872.5;524.0;-373.5
1363;1476.5;322.0;1030.0;501.5;1444.5;507.5;1104.5;723.5;635.0;157.5
1364;1045.0;242.0;912.0;187.0;1024.5;492.5;1213.5;241.0;561.5;253.0
1365;90.5;372.0;282.0;-191.0;521.0;453.0;771.5;44.0;681.0;177.0
1366;510.0;351.0;188.0;-273.0;751.0;315.5;773.5;2.0;665.0;180.5
1367;694.0;411.5;325.0;-158.0;1060.0;298.5;405.0;211.0;639.0;33.5
1368;95.0;121.0;220.0;-519.0;698.5;300.0;263.0;157.0;357.5;-537.5
1369;0.0;-773.0;124.5;-1024.5;692.5;381.0;350.5;273.0;257.0;-1286.0
1370;-530.0;-1031.5;149.5;-1140.0;960.0;333.5;372.0;81.0;179.5;-1284.5
1371;-1156.5;-1228.0;238.0;-1139.5;639.0;275.5;373.5;-403.5;-559.0;-1284.5
1372;-1218.5;-1228.0;213.0;-1138.5;493.5;313.5;269.0;-866.0;-652.0;-1283.0
1373;-1219.0;-1046.0;267.0;-1024.5;428.0;333.0;219.5;-828.5;-667.0;-1131.5
1374;-227.0;-139.0;158.0;-386.5;373.0;377.5;510.0;-274.5;-656.0;-156.0
1375;870.0;584.0;364.5;249.5;697.0;720.0;785.0;230.5;173.0;423.5
1376;815.5;678.0;399.5;468.5;1029.0;565.0;815.5;357.0;443.5;486.0
1377;962.0;641.5;677.0;721.5;1024.0;302.5;1114.0;435.5;187.0;375.5
1378;941.0;558.0;633.0;312.0;334.5;217.0;1339.5;1093.5;-674.5;57.5
1379;953.0;541.5;654.0;343.0;252.5;339.0;1272.0;437.0;-900.0;-645.0
1380;869.5;649.0;668.5;293.5;188.5;307.0;1291.0;40.5;-1163.5;-644.0
1381;918.5;506.5;268.5;296.0;343.5;254.0;1338.0;-193.5;-1170.5;-431.5
1382;1051.0;212.5;-258.0;274.5;285.5;271.5;1001.5;-775.5;-1178.5;-246.5
1383;918.5;-94.5;-231.5;163.5;216.5;222.0;887.0;-1133.0;-906.5;0.0
1384;392.5;-269.0;232.5;12.0;270.5;343.5;702.5;-1133.0;-87.5;1.5
1385;373.5;0.0;427.5;128.0;203.5;289.5;657.5;-613.0;236.5;343.0
1386;350.5;110.0;1048.5;878.5;532.0;404.5;692.0;256.5;483.0;883.5
1387;972.0;508.5;1240.0;1171.5;1234.0;605.5;1260.5;335.0;329.5;1439.5
1388;643.5;416.0;887.0;720.5;1012.5;643.5;966.5;645.0;260.0;1061.5
1389;195.5;364.5;374.5;313.0;547.0;372.5;451.0;-43.5;308.0;319.5
1390;0.0;643.0;267.0;231.5;788.5;335.0;337.5;-487.0;306.5;103.5
1391;147.5;959.0;201.5;134.0;820.5;310.0;208.0;-111.5;305.0;44.5
1392;109.5;479.0;437.0;-294.5;417.5;316.0;121.5;865.0;227.5;-72.5
1393;-629.0;284.5;915.5;-625.0;401.0;115.0;116.0;192.5;-561.0;-72.5
1394;-1058.0;219.5;454.5;-772.5;462.0;-736.0;122.0;-343.0;-851.5;-332.0
1395;-1221.0;111.0;-501.0;-954.0;260.5;-1300.0;-73.5;-829.5;-1141.0;-624.5
1396;-1222.0;-668.5;-811.5;-1139.5;268.0;-1290.0;-163.0;-973.0;-1084.5;-871.5
1397;-1090.5;-907.0;-765.5;-1124.5;275.5;-354.5;44.5;-899.5;-15.0;-416.5
1398;-695.5;-66.5;-500.5;-283.5;354.5;283.0;72.5;-194.0;208.5;40.5
1399;0.0;255.0;-489.0;1015.5;291.5;190.5;221.0;0.0;601.5;528.5
1400;702.0;242.5;-446.5;1018.5;509.5;158.0;296.5;-42.0;667.5;1296.0
1401;1143.0;219.5;-326.0;999.0;639.5;265.0;306.5;-487.0;356.5;1018.0
1402;1386.0;150.0;-471.5;1014.0;615.0;369.5;298.5;-804.0;93.0;299.5
1403;1065.0;143.5;-390.5;945.5;605.0;310.5;216.0;-1093.0;38.5;-288.0
1404;1032.0;-97.5;0.0;780.0;450.0;315.0;180.0;-1133.0;157.0;-696.5
1405;1343.5;-494.0;-705.0;266.5;433.0;304.0;192.0;-1132.0;-212.0;-969.0
1406;969.0;-756.0;-973.0;388.0;454.0;365.5;193.5;-1131.0;-482.5;-115.5
1407;580.5;-1014.0;-974.0;341.0;429.5;458.5;44.5;-1130.5;-482.0;0.0
1408;842.0;-1228.5;-972.5;256.0;606.0;416.5;0.0;-1094.5;-190.5;241.0
1409;913.0;-722.0;-720.5;256.0;199.0;400.5;0.0;-867.5;308.5;703.0
1410;879.5;230.5;3.5;658.5;518.0;374.0;0.0;-74.5;790.5;935.0
1411;899.0;361.0;1291.0;1214.0;637.0;746.0;162.5;894.5;1067.0;1404.0
1412;324.5;65.5;1300.5;582.5;389.0;594.5;112.5;264.5;452.0;943.0
1413;91.5;-318.5;764.0;131.5;244.5;393.0;-386.0;62.0;378.0;370.0
1414;172.5;-270.5;587.5;168.5;725.5;306.5;-488.5;0.0;353.0;372.5
1415;368.0;-339.5;99.5;200.5;797.5;370.5;-488.5;0.0;281.0;287.0
1416;528.0;-492.5;-425.5;-401.0;124.0;339.0;-774.5;0.0;101.0;128.5
1417;0.0;-492.5;-1186.0;-981.5;273.5;124.5;-1200.0;119.0;84.5;-112.0
1418;-60.5;-839.0;-1291.0;-828.0;225.5;-442.0;-1295.0;309.5;428.5;-261.5
1419;-669.5;-1111.0;-1290.0;-943.0;-612.0;-1153.5;-1292.0;0.0;472.5;-551.5
1420;-823.5;-816.0;-1288.5;-1143.0;-1288.5;-1300.0;-1291.5;0.0;474.0;-549.5
1421;-1062.5;-815.5;-1287.5;-926.5;-1306.5;-336.0;-1291.5;0.0;393.5;-255.0
1422;-1063.0;-815.0;-455.5;267.5;-50.0;359.5;-1290.0;280.0;406.0;384.0
1423;-15.5;-815.5;233.0;885.5;0.0;430.5;-1291.5;615.5;571.5;711.5
1424;41.5;-814.5;1030.5;672.0;106.0;633.5;-1292.0;707.0;613.5;458.5
1425;58.5;-815.0;986.5;658.5;681.5;1051.5;-1077.5;470.5;525.5;407.5
1426;419.5;-942.0;426.0;662.5;1363.0;557.5;-651.0;136.0;459.5;257.5
1427;5.0;-977.5;550.5;834.5;1443.5;400.0;-782.5;172.5;62.5;45.5
1428;345.0;-825.0;859.0;835.0;1037.5;444.0;-786.5;375.5;18.5;0.0
1429;376.5;-816.5;769.0;314.0;260.0;583.0;-584.5;273.5;309.5;0.0
1430;214.0;-965.5;604.0;479.0;303.5;590.5;-1142.0;277.0;180.5;-308.5
1431;211.0;-1223.5;559.5;618.0;219.0;356.0;-1289.0;327.0;206.5;-1.5
1432;214.0;-1223.5;436.5;342.0;221.5;433.5;-1112.0;204.5;717.0;288.0
1433;429.0;-1226.0;220.5;210.5;175.5;355.5;-970.0;273.5;1466.0;212.0
1434;552.0;-998.5;359.0;354.0;229.5;488.5;-650.0;758.5;1408.0;850.5
1435;1456.5;99.5;1225.0;954.5;587.5;1252.5;0.0;1055.0;1300.0;1386.0
1436;1219.5;515.0;563.0;486.0;244.5;416.0;-32.0;552.5;858.5;870.5
1437;546.0;145.5;359.0;197.0;319.0;293.0;-439.0;222.5;472.0;238.5
1438;658.5;639.5;486.0;396.5;139.0;286.0;-562.0;329.5;385.0;779.5
1439;688.5;63.0;588.0;69.0;-242.0;366.5;-487.5;905.5;377.0;28.0
1440;985.0;-506.5;224.5;-672.0;-403.0;370.5;-616.0;128.0;500.5;-297.0
1441;184.5;-902.5;236.5;-982.5;-967.5;299.5;-968.0;0.0;340.0;-387.0
1442;-171.5;-1121.0;-185.0;-831.5;-1226.0;284.0;-975.0;87.0;352.0;-388.0
1443;-918.5;-891.0;-611.5;-1025.5;-1308.0;88.5;-1286.5;375.5;353.5;-486.5
1444;-1123.5;-876.5;-810.0;-1143.5;-1308.0;-643.0;-1223.0;379.0;334.5;-701.0
1445;-1224.0;-1219.0;-809.5;-1141.5;-1069.0;-819.0;-1127.0;394.5;354.0;-301.5
1446;-1223.5;-407.5;-107.0;129.5;36.0;-255.0;-1125.0;677.0;396.5;208.0
1447;-1223.0;418.5;809.0;608.5;336.0;313.0;-1125.5;1286.5;469.5;395.0
1448;-1135.5;541.5;819.0;405.0;967.5;477.5;-1125.0;1244.0;780.0;460.0
1449;-653.5;477.0;753.5;379.5;1147.5;431.0;-967.5;988.5;413.5;1228.0
1450;-878.5;47.5;662.0;217.0;1168.0;346.5;-808.5;498.5;383.0;1167.0
1451;-1223.0;0.0;347.5;182.5;1074.0;351.5;-646.5;572.5;391.5;512.0
1452;-1224.0;0.0;339.0;125.5;650.5;379.5;-25.0;613.0;336.0;323.5
1453;-1225.0;0.0;228.5;38.5;315.5;475.0;0.0;610.0;346.5;1.0
1454;-1221.5;0.0;318.0;-1.0;158.5;567.5;-149.0;600.5;330.0;180.5
1455;-1069.0;1.5;308.5;60.5;151.5;-295.0;-485.0;575.0;311.5;236.0
1456;-883.0;-243.5;353.0;20.5;174.5;-809.0;-320.5;551.0;418.0;288.0
1457;-504.5;-193.5;315.0;0.0;144.0;73.5;162.0;573.5;547.0;209.0
1458;94.0;200.0;368.5;577.5;563.0;316.5;500.5;597.0;637.5;191.0
1459;266.0;992.0;1371.5;1232.5;946.5;284.5;943.0;1192.5;1328.0;206.5
1460;165.0;750.0;595.5;917.5;306.0;133.0;354.0;1155.0;1295.5;334.5
1461;-156.5;244.5;228.0;109.0;278.0;-864.0;0.0;611.0;1235.0;387.0
1462;-489.5;275.0;695.0;277.5;713.0;-1195.0;0.0;255.5;1241.0;556.0
1463;-489.0;161.0;67.5;602.5;732.0;-1120.0;0.0;367.5;386.0;225.5
1464;-863.0;-367.0;-430.5;172.5;1215.0;-1243.0;-671.5;376.5;322.5;86.5
1465;-1216.5;-859.5;-1151.0;-31.0;729.0;-1304.0;-1117.5;389.0;477.5;0.0
1466;-1217.0;-488.0;-1292.5;-555.0;154.0;-1304.0;-1125.0;371.0;514.5;-312.0
1467;-1217.0;-891.0;-1290.5;-1145.5;-1091.0;-1162.5;-1124.0;255.0;585.0;-979.0
1468;-1217.5;-1219.0;-1291.0;-1144.5;-1312.5;-1139.5;-1124.0;256.5;434.0;-703.0
1469;-1216.0;-1218.0;-1290.0;-1144.0;-1312.5;-1141.0;-492.5;274.5;289.5;-138.0
1470;-683.0;-56.0;-169.5;-361.5;-1164.0;-910.0;-34.5;435.5;380.5;454.5
1471;33.5;207.0;387.0;0.0;-680.0;-933.0;0.0;991.0;862.0;906.5
1472;494.5;709.0;369.0;136.5;225.0;-1141.0;1.0;980.0;1299.0;995.5
1473;787.5;758.5;700.5;328.0;451.0;-1141.0;2.5;856.5;568.5;1100.5
1474;1120.0;239.5;618.0;297.5;289.0;-1138.0;523.5;754.5;102.5;976.0
1475;1117.0;76.0;213.0;427.5;190.5;-1137.5;1131.0;485.0;0.0;132.5
1476;1082.5;77.0;192.0;344.5;141.0;-1136.0;1101.5;484.5;1.0;0.0
1477;1040.5;104.0;386.5;316.0;-409.0;-1136.0;771.5;693.5;162.5;-565.0
1478;1043.0;121.0;354.5;68.5;-972.5;-1136.0;380.5;532.0;318.5;-973.0
1479;753.0;56.0;322.5;-55.5;-1149.0;-1135.5;279.5;401.5;170.0;-971.5
1480;826.5;0.0;400.5;-329.5;-1147.5;-1135.0;280.5;407.0;7.0;-700.0
1481;1134.5;1.0;313.5;-118.5;-1107.5;-1135.5;213.0;357.5;395.0;-141.0
1482;580.5;110.5;422.0;356.5;212.0;19.0;892.0;382.0;874.0;142.5
1483;1355.0;1123.5;818.0;401.5;1194.5;566.5;1320.5;727.5;1355.0;895.5
1484;753.0;628.0;675.5;84.5;1113.5;-288.0;1160.0;750.5;772.5;852.5
1485;100.0;224.5;447.0;-457.0;580.5;-1111.5;548.0;327.5;236.5;336.0
1486;0.0;378.0;755.5;-461.5;770.5;-1055.5;463.0;335.0;471.0;1042.5
1487;94.5;239.5;345.0;0.0;1092.5;-1046.0;503.0;371.0;411.0;491.5
1488;-408.0;169.0;-458.5;-382.5;43.5;-1134.0;102.0;329.0;327.5;300.5
1489;-647.0;93.0;-650.5;-1019.0;-656.5;-1132.0;-162.5;335.5;411.5;282.0
1490;-361.5;-190.5;-651.0;-1062.0;-904.5;-1133.0;-554.5;304.5;367.5;1.0
1491;-655.0;-981.0;-890.5;-1067.5;-1274.0;-1132.5;-648.5;362.5;364.0;111.0
1492;-812.0;-1219.5;-1269.0;-1143.0;-1308.0;-1129.5;-647.5;347.5;304.5;41.5
1493;-533.0;-743.0;-1228.0;-1071.0;-1308.0;-1130.0;-646.5;367.0;221.5;-102.5
1494;260.0;241.0;-344.0;-980.0;-1147.0;-28.5;-175.0;439.0;255.5;-38.0
1495;444.5;457.0;674.5;-980.0;-1146.0;0.0;1123.5;547.0;336.5;-55.0
1496;583.0;1063.5;476.0;-791.5;-1299.0;0.0;1347.0;574.5;406.0;-52.0
1497;974.5;1392.0;264.0;-231.5;-802.0;0.0;1298.5;559.0;323.0;-162.0
1498;450.0;995.5;305.0;224.0;-745.5;0.0;1196.5;233.0;56.5;-163.5
1499;364.5;599.5;343.0;366.0;-1015.5;35.0;899.0;94.0;-212.0;-282.5
1500;300.5;388.0;293.0;394.5;-1307.0;72.5;1026.0;92.5;-326.0;-669.5
1501;193.0;244.0;170.0;-53.5;-1307.0;220.0;670.5;48.0;-430.5;-957.0
1502;3.5;414.0;-153.0;-479.0;-1305.5;181.5;260.5;0.0;-550.5;-917.0
1503;201.5;437.0;-488.0;-475.0;-1304.0;266.0;273.5;0.0;-653.0;-538.5
1504;521.0;-78.5;-155.5;-329.0;-1303.0;307.5;312.0;64.5;-358.0;-544.5
1505;604.0;0.0;0.0;-155.5;-1304.5;372.0;288.0;247.5;177.0;-277.5
1506;670.5;127.0;203.0;572.5;-631.0;783.0;702.5;477.0;346.0;350.0
1507;884.0;1394.5;815.0;1235.0;234.0;1362.5;1260.5;690.5;453.0;283.5
1508;764.0;568.5;956.5;367.0;-155.5;1320.0;879.5;324.5;355.0;305.5
1509;602.0;229.0;661.5;-285.5;-987.5;743.0;386.0;293.0;324.0;179.0
1510;193.0;810.0;649.5;-290.5;-529.5;890.0;200.5;254.0;325.0;194.5
1511;77.5;692.5;368.5;-55.5;-172.5;930.5;317.0;312.5;0.0;188.0
1512;-441.0;424.5;71.0;-733.5;-944.5;217.0;200.0;112.5;73.0;163.5
1513;-487.5;474.0;-492.5;-1146.0;-1301.0;0.0;0.0;-290.0;0.0;57.5
1514;-666.0;34.0;-1059.0;-1147.0;-1299.5;-456.5;-450.0;-471.5;-177.5;45.5
1515;-1080.5;-483.0;-1292.0;-1143.5;-1298.5;-1297.0;-969.5;-801.0;-774.0;-408.5
1516;-1223.5;-905.0;-1291.5;-1144.5;-1297.5;-1296.5;-970.0;-980.0;-813.5;-700.5
1517;-545.0;-639.5;-1242.5;-1143.5;-344.5;-1295.5;-880.0;-336.0;-814.0;-972.5
1518;491.0;318.0;320.0;-1004.0;-163.0;-2.5;-206.5;-327.0;-260.0;-971.5
1519;605.0;1241.0;902.0;-1070.5;-76.0;254.5;567.0;-327.0;0.0;-710.0
1520;631.5;1266.5;540.5;-989.0;0.0;235.0;676.0;-102.0;0.0;-559.0
1521;605.0;641.0;427.5;-981.0;0.0;280.0;634.5;271.5;-17.5;-370.5
1522;525.5;226.5;425.0;-981.0;0.0;371.0;643.5;136.5;-121.0;-379.5
1523;285.0;360.0;353.0;-980.5;101.0;169.5;692.0;0.0;-421.5;-432.5
1524;171.0;163.5;174.0;-976.5;185.0;205.0;699.5;0.0;-527.0;-752.0
1525;257.0;156.0;184.5;-978.5;314.5;235.0;939.0;0.0;-722.5;-1076.5
1526;240.0;171.5;75.0;-977.5;332.0;180.0;975.5;429.0;-925.0;-1128.0
1527;0.0;174.5;0.0;-1119.5;557.0;10.0;942.0;362.0;-990.0;-1126.0
1528;8.5;0.0;0.0;-1137.0;421.0;391.5;1306.5;367.0;-800.5;-1124.5
1529;308.5;0.0;0.0;-1136.0;414.5;572.5;983.0;319.5;70.5;-531.0
1530;222.5;262.5;316.0;-386.0;715.5;670.0;949.0;542.0;140.5;240.5
1531;808.5;1132.5;1192.5;458.0;826.0;1235.0;1024.5;1158.5;712.5;585.0
1532;914.0;461.5;625.0;273.0;465.0;1021.5;270.0;854.5;230.0;155.0
1533;554.5;37.0;323.5;-563.0;348.5;625.5;248.0;183.5;0.0;159.0
1534;20.0;475.0;630.5;-941.0;265.0;299.0;292.0;188.0;0.0;195.5
1535;194.5;620.0;211.5;-1132.0;238.0;405.0;169.0;281.5;0.0;78.5
1536;330.5;327.5;-372.5;-1137.0;-174.5;579.0;48.0;307.0;-276.0;-824.5
1537;87.5;196.0;-795.0;-1137.0;-655.0;106.5;0.0;198.5;-87.5;-1126.0
1538;-185.0;67.0;-1203.0;-1137.0;-655.0;-462.0;-331.0;-186.0;-539.5;-1124.5
1539;-938.0;-433.5;-1292.0;-1135.5;-947.0;-1081.0;-488.0;-413.5;-1164.5;-1122.0
1540;-1223.5;-744.5;-1291.0;-1133.0;-820.0;-1299.0;-595.5;-802.0;-1192.0;-1122.0
1541;-713.0;-384.0;-1291.0;-1063.5;-502.5;-1255.0;-810.0;-983.5;-1126.5;-1122.0
1542;-64.0;0.0;-1291.0;-692.5;211.0;240.0;-75.0;-375.0;-1069.5;-607.5
1543;441.5;551.5;-1290.5;-29.0;912.0;972.0;379.0;78.0;-1027.0;0.0
1544;502.5;747.0;-410.5;0.0;815.5;1079.5;554.0;98.5;-1022.5;0.0
1545;294.0;582.0;365.0;17.0;583.0;1338.5;1164.5;126.5;-233.0;0.0
1546;195.0;460.0;255.5;620.5;465.5;1439.5;1342.0;-257.5;-642.0;386.5
1547;168.5;373.0;300.0;922.0;385.0;1344.0;1276.0;-1061.5;-1125.0;777.5
1548;84.0;217.0;200.0;514.0;292.0;1018.5;1229.0;-1143.5;-1197.5;562.5
1549;108.0;49.0;-200.0;265.5;392.0;533.5;1075.5;-1143.5;-1192.5;377.5
1550;0.0;-342.0;-847.5;338.0;659.0;485.5;574.5;-1142.0;-1289.5;289.5
1551;1.0;-770.5;-1275.0;271.0;417.5;418.0;275.5;-1142.5;-1289.0;197.0
1552;105.5;-905.5;-1139.5;322.5;243.5;334.5;341.5;-1141.5;-1196.5;507.0
1553;117.5;28.5;-399.0;366.0;310.5;194.0;296.0;-733.0;-1166.0;452.0
1554;299.0;207.0;117.5;371.0;402.0;235.5;295.0;436.0;-450.0;571.0
1555;1202.5;989.0;756.0;1007.5;994.0;533.5;516.0;1193.5;457.0;872.5
1556;828.0;737.5;537.0;860.0;496.0;231.0;951.0;460.0;219.5;585.5
1557;85.0;292.5;356.5;301.5;91.0;100.5;209.5;0.0;172.0;173.5
1558;518.0;547.0;218.5;604.0;188.0;0.0;-274.5;-621.5;113.0;136.0
1559;467.5;873.0;266.0;814.0;404.0;-330.0;-326.5;-655.0;0.0;85.5
1560;135.0;385.5;-94.0;681.5;265.5;-869.5;-604.5;-655.0;-217.5;5.5
1561;-107.0;473.0;-837.5;139.0;-149.5;-1143.0;-1109.5;-376.5;-484.0;291.0
1562;-739.5;459.5;-1171.0;236.0;-637.0;-1260.0;-1294.5;-236.5;-779.0;0.0
1563;-1074.0;-236.5;-1286.5;-190.5;-891.0;-1302.5;-1294.5;-627.0;-1269.0;0.0
